Druid,SourceID,Accession_number,Title,Location,Map_number,Extent,Dimensions,Form,Abstract,Place,Place_authorityURI,Place_URI,DateCreated,DateCreated_end,Date_qualifier,Genre,Genre_authority,Genre_URI,purls,Auth. done,Name1,INITIALS/STATUS,Name 1 notes,Name1_type,Name1_authority,Name1_URI,Role1,Role1_authority,Role1_URI,Name2,INITIALS/STATUS,Name2 notes,Name2_type,Name2_authority,Name2_URI,Role2,Role2_authority,Role2_URI,Name3,Name3 notes,Name3_type,Name3_authority,Name3_URI,Role3,Role3_authority,Role3_URI,Subject_Name3,INITIALS/STATUS,Name3 notes,Subject_Name3_type,Subject_Name3_authority,Subject_Name3_URI,Subject_Name4,INITIALS/STATUS,Subject_Name4_type,Subject_Name4_authority,Subject_Name4_URI,Subject_Name5,INITIALS/STATUS,Subject_Name5_type,Subject_Name5_authority,Subject_Name5_URI,Subject_Name6,INITIALS/STATUS,Subject_Name6_type,Subject_Name6_authority,Subject_Name6_URI,Subject_Name7,INITIALS/STATUS,Name7 notes,Subject_Name7_type,Subject_Name7_authority,Subject_Name7_URI,Subject_Name8,INITIALS/STATUS,Name8 notes,Subject_Name8_type,Subject_Name8_authority,Subject_Name8_URI,Topic1,Topic2,Topic3,Topic4,Series,Location_topic,Location_topic_tag,Location_topic_authority,Location_topic_URI,Location_topic2,Location_topic2_tag,Location_topic2_authority,Location_topic2_URI,Location_topic3,Location_topic3_tag,Location_topic3_authority,Location_topic3_URI,Location_topic4,Location_topic4_tag,Location_topic4_authority,Location_topic4_URI,Geographic1,,Geographic1_authority,Geographic1_URI,Geographic1_coordinates,west_bc,south_bc,east_bc,north_bc,Geographic2,Geographic2_authority,Geographic2_URI,Geographic3,,Geographic3_authority,Geographic3_URI,Geographic4,,Geographic4_authority,Geographic4_URI,Geographic5,,Geographic5_authority,Geographic5_URI,Geographic6,Geographic6_authority,Geographic6_URI,Geographic7,Geographic7_authority,Geographic7_URI,Geographic8,Geographic8_authority,Geographic8_URI,Geographic9,Geographic9_authority,Geographic9_URI,Geographic10,Geographic10_authority,Geographic10_URI,Geographic11,Geographic11_authority,Geographic11_URI,Geographic12,Geographic12_authority,Geographic12_URI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pk341qh7187,sc1049_m700L,,Section Enlargement Map:  Lower Right Midsection of M 700 (Map of the lands of LSJU...) enlarged by approximately 12x in photoreproduction.  Herrmann Brothers.,Map case Na2,M700L,,36 x 27 in.,photoreproduction,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1908,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/pk341qh7187,yes,Herrmann Bros.,,,corporate,naf,http://id.loc.gov/authorities/names/n2012035370,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tq443cd3764,sc1049_m700m,,Section Enlargement Map:  Lower Right Corner of M 700 (Map of the lands of LSJU...) enlarged by approximately 12x in photoreproduction.  Herrmann Brothers.,Map case Na2,M700m,,36 x 27 in.,photoreproduction,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1908,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/tq443cd3764,yes,Herrmann Bros.,,,corporate,naf,,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd669vf2609,sc1049_m701,,Lands of Leland Stanford Junior University in the counties of Santa Clara and San Mateo.,Box C2,M701,1 sheet,18 x 24 in.,"1 printed, 2 photocopy",Divided into 109 lot areas.  Includes table of flat and hill land per lot.; 1 copy marked “key to aerial map of Stanford lands”,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1950,1959,questionable,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/dd669vf2609,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qt604hb9287,sc1049_m702,,[Stanford University lands.],Map case Na2,M702,,30 x 42 in.,,1” = 1000’; Land contours indicated.,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1955,,approximate,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/qt604hb9287,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kj342ss5880,sc1049_m704.1,,Lands of Leland Stanford Junior University in the counties of Santa Clara and San Mateo.  C.H. Maier.,Box D3,M704.1,,17 x 24 in.,printed line map,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1955,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/kj342ss5880,yes,"Maier, C. H.",ig 05/04/2015,,personal,naf,http://id.loc.gov/authorities/names/no2015059042,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mh893hb7552,sc1049_m704.2,,Lands of Leland Stanford Junior University in the counties of Santa Clara and San Mateo.  C.H. Maier.,Box D3,M704.2,,19 x 25 in.,printed line map,"Includes certain buildings and areas identified in red, and a traffic pattern identified in red.",Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1955,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/mh893hb7552,yes,"Maier, C. H.",ig 05/04/2015,,personal,naf,http://id.loc.gov/authorities/names/no2015059042,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bx558gn8244,sc1049_m704.3,,Lands of Leland Stanford Junior University in the counties of Santa Clara and San Mateo.  C.H. Maier.,Box D3,M704.3,,19 x 24.5 in.,printed line map (browned),"Includes certain buildings and areas identified in red, and a traffic pattern identified in red.",Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1955,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/bx558gn8244,yes,"Maier, C. H.",ig 05/04/2015,,personal,naf,http://id.loc.gov/authorities/names/no2015059042,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cn629qb8657,sc1049_m704.4,1982082,Lands of Leland Stanford Junior University in the counties of Santa Clara and San Mateo.  C.H. Maier.,Box D3,M704.4,,19 x 24.5 in.,printed line map (browned),"Includes certain buildings and areas identified in red, and a traffic pattern identified in red. This copy includes a list of buildings and sites with corresponding numbers on the map.",Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1955-07,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/cn629qb8657,yes,"Maier, C. H.",ig 05/042015,,personal,naf,http://id.loc.gov/authorities/names/no2015059042,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rt160kh9455,sc1049_m706,,Land use study.  Plate IV.,Map case Na3,M706,,29 x 40 in.,blueprint,Campus Land -- Use,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/rt160kh9455,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nd012vj9640,sc1049_m707,,Land uses in academic reserve.  Stanford Planning Office.  Oscar Nelson.,Map case Na3,M707,,30 1/2 x 42 in.,blueprint,Campus Land -- Use,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1958-11-28,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/nd012vj9640,yes,"Nelson, O. H. (Oscar H.)",,,personal,naf,http://id.loc.gov/authorities/names/no2010096357,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pz223rp1822,sc1049_m708,,Stanford University Project “M” survey data map with test hole locations & elevations.  Geo. S. Nolte.,Map case Na3,M708,,22 x 36 in.,blueprint,Stanford Linear Accelarator -- History,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1959,,questionable,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/pz223rp1822,yes,"George S. Nolte, Consulting Civil Engineers, Inc.",hkt/ 6/25/2015,http://www.waymarking.com/waymarks/WM7ABM_GEO_S_NOLTE_SBDA_17_1973,corporate,naf,http://id.loc.gov/authorities/names/no2015084709,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jj928xv1108,sc1049_m709,,Lands of Leland Stanford Junior University in the counties of Santa Clara and San Mateo [showing alienable and inalienable property].,Box D3,M709,,17 x 24 1/2 in.,photostatic copy with painted highlights,Scale:  1 inch = 600 feet; Printed explanation separate.,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1947-06-11,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/jj928xv1108,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yg600zn8598,sc1049_m710,,Topographical map of a region about Stanford University.,Map case Na3,M710,,34 x 42 in.,hand drawn,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1920,,questionable,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/yg600zn8598,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jz094mz0841,sc1049_m710b,,Topographical map of a region about Stanford University.,Box C2,M710a,,17 x 20 in.,photostat copy,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1920,,questionable,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/jz094mz0841,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tg141mf0458,sc1049_m710a,,Topographical map of a region about Stanford University.,Box A1,M710a,,11 x 9.5 in.,photostat copy,Portion of larger 710a - includes the creek to Page Mill Road,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1920,,questionable,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/tg141mf0458,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pf074bz6785,sc1049_m713a,,Lands of Leland Stanford Junior University.  Prepared by the Stanford University Planning Office.,Box A1,M713,,14 3/8 x 11 in.,tracing vellum,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1968-01,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/pf074bz6785,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gs901jp1326,sc1049_m713b,2007035,Lands of Leland Stanford Junior University.  Prepared by the Stanford University Planning Office.,Map case Na3,M713,,,paper,map case size ,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1968-01,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/gs901jp1326,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df781bx4101,sc1049_m714,,Leland Stanford Junior University. Prepared by the Stanford University Planning Office.,Box D3,M714,2 sheets,27  x 32 in.,printed,"On hand: September 1972, September 1973",Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1972,1973,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/df781bx4101,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University. Planning Office,,,corporate,naf,http://id.loc.gov/authorities/names/n87123519,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch188cz1486,sc1049_m715,,Campus Land Use map; Stanford University,Box D3,M715,,24 3/4 x 18 1/4 in.,printed,"Removed from SC 216; possibly part of Skidmore, Owings & Merrill plan",Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1954,,approximate,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/ch188cz1486,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yw153hz1281,sc1049_m716,,Stanford Properties Master Plan Research: Industrial Area Rezoning,Map case Na3,M716,,41.25 x 30.25 in.,blueprint,Removed from SC 216,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1953-09-01,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/yw153hz1281,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Skidmore, Owings & Merrill",,,corporate,naf,http://id.loc.gov/authorities/names/n50012009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,Palo Alto (Calif.),,lcsh,http://id.loc.gov/authorities/names/n81019888,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cj177hp2520,sc1049_m717,,Stanford Lands: Palo Alto Annexation Acreage Analysis,Map case Na3,M717,,51 x 28 in.,blueprint,Removed from SC 216,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1954-04-28,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/cj177hp2520,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Skidmore, Owings & Merrill",,,corporate,naf,http://id.loc.gov/authorities/names/n50012009,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Campus--Maps,,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'55""--W 122°09'22""/N 37°26'36""--N 37°25'00"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kg257wx2762,sc1049_m718,,Lands of Leland Stanford Junior University. Prepared by the S. U. Planning Office.  Thoroughfare information to Livingston & Blayney for Land Use Policy/Plan Study,Map case Na3,M718,1 sheet,,paper print,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1970-11-18,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/kg257wx2762,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Livingston and Blayney,,,corporate,naf,http://id.loc.gov/authorities/names/n87131763.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Roads--Maps,Stanford University Campus--Maps,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hx056sy0183,sc1049_m719,,Central Campus Master Plan. [Buildings are shown but focus is on landscaping],Map case Na3,M719,1 sheet,,,from accn 89-208,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1965,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/hx056sy0183,yes,"Church, Thomas",hkt/6/16/2015,https://alumni.stanford.edu/get/page/magazine/article/?article_id=37793,personal,naf,http://id.loc.gov/authorities/names/n80073535,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Landscaping--Maps,Stanford University Campus--Maps,,,Official Stanford University Campus Maps,,,,,,,,,,,,,,,,,,,,,"(W 122°10'27""--W 122°09'53""/N 37°25'48""--N 37°25'29"")",-122.191292,37.406339,-122.149475,37.443537,Stanford (Calif.),lcsh,http://id.loc.gov/authorities/names/n50046557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
